arm_id,model_id,feature_family,module_a,module_a_delta_rmse,module_a_ci95_low,module_a_ci95_high,module_a_crop_state_ci95_high,module_b,module_b_delta_rmse,module_b_ci95_low,module_b_ci95_high,module_b_crop_state_ci95_high,module_e,event_n,event_delta_rmse_ci95_high,event_delta_mae_ci95_high,event_spearman,event_spearman_ci95_low,event_rank_permutation_p,event_topk_k,event_topk_overlap,event_topk_lift,event_topk_lift_ci95_low,event_topk_hypergeom_p,event_topk_permutation_p,tail_rmse_pass,tail_mae_pass,rank_pass,topk_pass
C310,extra_trees,full,PASS,-0.026803002225624206,-0.04593496767404837,-0.009890914285785604,-0.013480299842339227,PASS,-0.02680300222561699,-0.04593496767403798,-0.009890914285781299,-0.013480299842327577,FAIL,136.0,-0.02474082263308691,-0.031409536296698,0.328147512046181,0.13831695781748882,0.007099290070992901,10.0,1.0,1.36,0.0,0.54676072524784,0.7589241075892411,True,True,True,False
C310,extra_trees,metadata_only,PASS,-7.216449660063518e-15,-1.0880185641326534e-14,-3.662348202482243e-15,-2.4424906541753444e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,extra_trees,weather_only,PASS,-0.025020414426237425,-0.043776200670433495,-0.008668112017457201,-0.01239220288567107,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,hist_gradient_boosting,full,PASS,-0.022927864121642716,-0.04132872942526298,-0.005968479228307236,-0.007629548007540506,PASS,-0.022927864142375354,-0.0413287294862847,-0.00596847929047355,-0.007629548112692311,FAIL,136.0,-0.03063252623571533,-0.04376677575254029,0.268489098802538,0.1030509518741343,0.013398660133986601,10.0,1.0,1.36,0.0,0.54676072524784,0.6278372162783722,True,True,True,False
C310,hist_gradient_boosting,metadata_only,FAIL,2.073263782875756e-11,-1.2623234679765004e-10,1.5701677319457357e-10,2.1283119988613197e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,hist_gradient_boosting,weather_only,PASS,-0.02235334031812819,-0.04385004843898659,-0.00236478754820876,-0.007532346091707669,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,lightgbm,full,PASS,-0.02356405995846972,-0.04479833727926373,-0.004976284218022823,-0.009582199262122396,PASS,-0.02356406007556472,-0.044798337548662956,-0.0049762838022220325,-0.009582199288301178,FAIL,136.0,-0.028041314143250305,-0.04491714101156126,0.2633128190448929,0.05914715428806535,0.024797520247975203,10.0,2.0,2.72,0.0,0.15937672973317377,0.18148185181481852,True,True,True,False
C310,lightgbm,metadata_only,FAIL,1.1709500036261034e-10,-2.434992124600299e-10,4.828820149294084e-10,4.86681228650809e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,lightgbm,weather_only,PASS,-0.02332557451550682,-0.042757794866128324,-0.006107417714393747,-0.009804132604032812,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,linear_shrinkage,full,FAIL,0.00927479567260514,-0.006656285843425869,0.03054663212928363,0.02257458511704803,FAIL,0.009274795672609137,-0.006656285843419837,0.030546632129287234,0.022574585117050797,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,linear_shrinkage,metadata_only,PASS,-3.9968028886505635e-15,-6.994405055138486e-15,-1.3877787807814457e-15,-8.881784197001252e-16,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C310,linear_shrinkage,weather_only,FAIL,0.004266237828655095,-0.006712660482809838,0.018175316753844553,0.014083090721235572,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,catboost,full,PASS,-0.025934958593122504,-0.040512982226809574,-0.01229450786284277,-0.012521351696975715,PASS,-0.025934958640459027,-0.04051298238619732,-0.012294507816669084,-0.012521351818802172,FAIL,136.0,-0.03057063187321391,-0.0400377711420016,0.27945708697104144,0.1030262917098102,0.014598540145985401,10.0,1.0,1.36,0.0,0.54676072524784,0.595040495950405,True,True,True,False
C311,catboost,metadata_only,FAIL,4.733652358979157e-11,-9.920911592242732e-11,1.8674141261110215e-10,1.7680496233740682e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,catboost,weather_only,PASS,-0.027084883081788858,-0.04440970873353355,-0.012200703603371029,-0.013297066537477625,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,extra_trees,full,PASS,-0.027030011674309184,-0.04561463841522872,-0.01105237551423096,-0.013997008213303193,PASS,-0.0270300116743018,-0.045614638415220045,-0.01105237551422578,-0.013997008213286878,FAIL,136.0,-0.026464408921363983,-0.03398549920816061,0.33164925337531603,0.14056019431604674,0.007799220077992201,10.0,2.0,2.72,0.0,0.15937672973317377,0.19968003199680032,True,True,True,False
C311,extra_trees,metadata_only,PASS,-7.382983113757291e-15,-1.0880185641326534e-14,-3.9968028886505635e-15,-2.663147480319602e-15,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,extra_trees,weather_only,PASS,-0.02547593307738577,-0.04355276241101146,-0.009494404683938196,-0.012202232679210686,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,hist_gradient_boosting,full,PASS,-0.024632397603096268,-0.04858973375648216,-0.0020878322588272773,-0.0090312723470366,PASS,-0.02463239760414354,-0.04858973373773329,-0.002087832286820675,-0.00903127237341509,FAIL,136.0,-0.026129602240352413,-0.04369447313674199,0.31727016840799577,0.12609541698649424,0.005699430056994301,10.0,1.0,1.36,0.0,0.54676072524784,0.6181381861813818,True,True,True,False
C311,hist_gradient_boosting,metadata_only,FAIL,1.0472733791289102e-12,-1.2852452990763653e-10,1.2505499691339836e-10,1.713658909219261e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,hist_gradient_boosting,weather_only,PASS,-0.02664274521095089,-0.04778860604494028,-0.00847149132641597,-0.01354726528019954,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,lightgbm,full,PASS,-0.025462761336499495,-0.04867627299949176,-0.006878420344276424,-0.011894903553962997,PASS,-0.02546276139451953,-0.04867627323447529,-0.00687842045789722,-0.01189490347229411,FAIL,136.0,-0.02963201951577072,-0.046547534409157744,0.2903439721387338,0.07452452295339251,0.015498450154984501,10.0,2.0,2.72,0.0,0.15937672973317377,0.1491850814918508,True,True,True,False
C311,lightgbm,metadata_only,FAIL,5.8020033222305756e-11,-3.3548656769299965e-10,4.413728244001537e-10,4.6319815483197844e-10,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,lightgbm,weather_only,PASS,-0.026312852915381213,-0.0477435911009201,-0.008410151834542764,-0.01245708343611495,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,linear_shrinkage,full,FAIL,0.013265426389734547,-0.0012417701014500444,0.033222150246223756,0.026285066188986697,FAIL,0.013265426389738544,-0.0012417701014461782,0.03322215024622694,0.026285066188989122,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,linear_shrinkage,metadata_only,PASS,-3.9968028886505635e-15,-6.994405055138486e-15,-1.3877787807814457e-15,-8.881784197001252e-16,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
C311,linear_shrinkage,weather_only,FAIL,-0.0024551400749339147,-0.00974213255479072,0.004919775444340917,0.0033490851001390476,NOT_APPLICABLE,,,,,NOT_EVALUATED,,,,,,,,,,,,,,,,
